Country,Currency,Indicator_Name,GDP_Year_1970,GDP_Year_1971,GDP_Year_1972,GDP_Year_1973,GDP_Year_1974,GDP_Year_1975,GDP_Year_1976,GDP_Year_1977,GDP_Year_1978,GDP_Year_1979,GDP_Year_1980,GDP_Year_1981,GDP_Year_1982,GDP_Year_1983,GDP_Year_1984,GDP_Year_1985,GDP_Year_1986,GDP_Year_1987,GDP_Year_1988,GDP_Year_1989,GDP_Year_1990,GDP_Year_1991,GDP_Year_1992,GDP_Year_1993,GDP_Year_1994,GDP_Year_1995,GDP_Year_1996,GDP_Year_1997,GDP_Year_1998,GDP_Year_1999,GDP_Year_2000,GDP_Year_2001,GDP_Year_2002,GDP_Year_2003,GDP_Year_2004,GDP_Year_2005,GDP_Year_2006,GDP_Year_2007,GDP_Year_2008,GDP_Year_2009,GDP_Year_2010,GDP_Year_2011,GDP_Year_2012,GDP_Year_2013,GDP_Year_2014,GDP_Year_2015,GDP_Year_2016,GDP_Year_2017,GDP_Year_2018,GDP_Year_2019,GDP_Year_2020
Guinea,Guinea Franc,Changes in inventories,1125964365,1253239535,1354061014,1512727614,1655496991,1786969037,2049752389,2073807361,2263851004,2380542643,2631201668,2875904364,3796183808,4973014032,5878859950,7345633777,15354369919,21980790889,29876494930,38219212946,90460254003,102253000000,121684000000,131748000000,143262000000,118702000000,133935000000,131425000000,163248000000,148933000000,292268000000,302565000000,336885000000,712649000000,843625000000,1088500000000,1001790000000,-329699000000,1162740000000,119645000000,466295000000,203807000000,482222000000,37365989946,64779253160,127835000000,193896000000,-3279880000000,85375019158,9537670000000,10674800000000
Guinea,Guinea Franc,Exports of goods and services,12646395305,14079610749,15169153344,16927233474,18560942046,20227094077,23058410094,22902305434,25187164347,26952317598,31189504195,31352409014,38033583232,57365947256,72735960346,85527341355,163199000000,218262000000,239807000000,352983000000,431621000000,428510000000,470551000000,500307000000,478580000000,556792000000,537717000000,657750000000,770933000000,898549000000,834061000000,1300940000000,1292550000000,1338950000000,1563990000000,2872520000000,5176500000000,6210370000000,6935120000000,7260990000000,11906900000000,14728300000000,17681500000000,15317100000000,16433000000000,14151200000000,22920300000000,41906500000000,42959400000000,37184200000000,86222000000000
Guinea,Guinea Franc,Imports of goods and services,18103701266,20147581847,21763758416,24307401857,26644830857,28733208430,32932212628,33296491569,36327611501,38628844986,42105598862,46021437366,60748135047,79580268050,101067000000,126283000000,220693000000,317316000000,415334000000,506447000000,695692000000,654961000000,945654000000,1024440000000,1028510000000,1095440000000,990226000000,1142710000000,1451580000000,1600070000000,1507430000000,2140230000000,2460000000000,2509810000000,3176390000000,5341440000000,9899630000000,12544200000000,13634000000000,15253400000000,16955300000000,24102300000000,28566300000000,31221300000000,30838000000000,33537200000000,63525400000000,53101800000000,52115900000000,52480800000000,108068000000000
Guinea,Guinea Franc,Gross Domestic Product (GDP),79848807905,88863617925,95991981916,107211000000,117521000000,126732000000,145252000000,146859000000,160228000000,170378000000,185712000000,202984000000,267938000000,350999000000,445769000000,556988000000,974420000000,1280970000000,1656650000000,2107460000000,2578490000000,3110760000000,4010090000000,4225770000000,4525560000000,5214980000000,5526410000000,5886900000000,6068050000000,6592120000000,7458150000000,7948830000000,8060550000000,9459700000000,11282700000000,14807400000000,21727800000000,26369900000000,32047000000000,32248400000000,39243400000000,45175700000000,53358100000000,57864600000000,61573300000000,65829100000000,77087900000000,93833900000000,106845000000000,124109000000000,147188000000000
Guinea,Guinea Franc,"Agriculture, hunting, forestry, fishing (ISIC A-B)",15592750182,17354472971,18747921531,20936620802,22944308701,24747028091,28377566155,28692693740,31271511904,33223329964,36296367643,39754779053,52359905855,68140607365,86543055017,110102000000,192830000000,247545000000,310966000000,409257000000,555207000000,619006000000,681830000000,676144000000,1025610000000,1438600000000,1507410000000,1418440000000,1438000000000,1530710000000,1627520000000,1743480000000,1743630000000,1274820000000,1705600000000,2138730000000,3386000000000,4435000000000,5121000000000,5276000000000,6861700000000,7259610000000,8981060000000,10152500000000,10790000000000,12164100000000,13559700000000,19263000000000,23854200000000,30020300000000,35498700000000
Guinea,Guinea Franc,"Mining, Manufacturing, Utilities (ISIC C-E)",20084463871,22353087872,24146850863,26968671725,29556082243,31875157890,36546360249,36947504129,40302308431,42806505227,46728263603,51163183928,67380866826,88192246135,111358000000,141182000000,247748000000,318447000000,414434000000,511208000000,700789000000,803023000000,883555000000,1090220000000,925927000000,1050870000000,1197840000000,1167540000000,1185960000000,1434510000000,1538950000000,1626510000000,1752730000000,2268500000000,2637770000000,3788470000000,5577000000000,5831000000000,7830000000000,7798000000000,10074100000000,12095100000000,13730400000000,13969700000000,14883000000000,13752700000000,19387800000000,25972900000000,29209700000000,30988500000000,42710200000000
Guinea,Guinea Franc,Manufacturing (ISIC D),2586842113,2879002503,3109901388,3473207179,3807089099,4105752858,4706768566,4757504795,5189507159,5518631714,6018545354,6584579973,8667769124,11356302007,14443769324,18099003946,31760575292,40869021707,53634716388,68788682017,84978884868,102947000000,114116000000,146756000000,153715000000,162445000000,166531000000,158432000000,173188000000,287270000000,214708000000,235212000000,305197000000,982836000000,1120120000000,1516200000000,2473000000000,3016000000000,4061000000000,4051000000000,4172870000000,4730500000000,5618500000000,6249900000000,6823900000000,7978000000000,8423000000000,9403640000000,10357200000000,10687000000000,12952300000000
Guinea,Guinea Franc,Construction (ISIC F),7236351916,8053601986,8699947357,9716208499,10649103532,11485166962,13166270822,13312470730,14516866778,15428392252,16840635706,18418115746,24293199685,31718963239,40260620911,50862666288,88686983870,115696000000,147224000000,189810000000,248354000000,278426000000,348237000000,344892000000,434678000000,471848000000,510137000000,552834000000,541306000000,616117000000,803559000000,769308000000,771970000000,973990000000,1067980000000,1236320000000,1871000000000,2281000000000,2724000000000,2614000000000,2606910000000,2638670000000,3118350000000,3181840000000,3400740000000,3576960000000,3818470000000,3729070000000,3782130000000,4426070000000,6382370000000
Guinea,Guinea Franc,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",29183785152,32476959288,35080796568,39182106550,42954918301,46325294359,53071854466,53659868258,58567209432,62311041526,67911691233,74002895641,97909075635,128545000000,163470000000,203567000000,349859000000,473478000000,613401000000,777992000000,926426000000,1016810000000,1694420000000,1578210000000,1645640000000,1711290000000,1730160000000,1669200000000,1908050000000,1707380000000,1992860000000,2213210000000,1756040000000,2169850000000,2594810000000,3483230000000,4372000000000,5510000000000,6754000000000,6215000000000,7833050000000,9017600000000,11230200000000,12349600000000,12560000000000,14062900000000,15456000000000,16674000000000,19060300000000,22077300000000,25275200000000
Guinea,Guinea Franc,"Transport, storage and communication (ISIC I)",3906539274,4347333000,4695762201,5244832377,5750858040,6200450990,7103897113,7181774213,7840328606,8349565712,9077707025,9908729859,13096455247,17227456222,22009995249,26875619765,47249700049,63017629197,82986923851,107157000000,109930000000,154549000000,211418000000,230657000000,247146000000,273738000000,284152000000,282621000000,324694000000,338561000000,367178000000,403970000000,390561000000,777488000000,935764000000,1010470000000,1644000000000,2054000000000,2266000000000,1787000000000,1917920000000,2207740000000,2487800000000,2743460000000,2764530000000,3277130000000,3334070000000,3695000000000,4280030000000,4936890000000,5642860000000
Guinea,Guinea Franc,Other Activities (ISIC J-P),10218960544,11371922532,12283419365,13720345576,15044079830,16218299828,18581891802,18786934865,20514877475,21842110379,23730295877,25921937911,34271459099,45134204082,57508917978,70006739080,124071000000,165151000000,218652000000,276341000000,281249000000,421595000000,549069000000,622345000000,573963000000,655825000000,704509000000,658073000000,655681000000,818587000000,841635000000,891411000000,1030540000000,2043550000000,2227930000000,2742870000000,4110000000000,4835000000000,5364000000000,6663000000000,7670020000000,9308410000000,9628740000000,10979300000000,12260900000000,13686900000000,15124900000000,16872400000000,19242300000000,22575800000000,25645800000000
Guinea,Guinea Franc,Total Value Added,86222850939,95957377649,103655000000,115769000000,126899000000,136851000000,156848000000,158581000000,173013000000,183961000000,200585000000,219170000000,289311000000,378958000000,481151000000,602595000000,1050450000000,1383340000000,1787660000000,2271760000000,2821960000000,3293410000000,4368520000000,4542470000000,4852960000000,5602180000000,5934200000000,5748710000000,6053700000000,6445860000000,7171700000000,7647890000000,7445470000000,9508200000000,11169800000000,14400100000000,20960000000000,24946000000000,30059000000000,30353000000000,36963800000000,42527200000000,49176500000000,53376500000000,56659100000000,60520600000000,70681000000000,86206400000000,99428700000000,115025000000000,141155000000000
Guinea-Bissau,CFA Franc BCEAO,Final consumption expenditure,120304794,124461416,147634799,172863119,203169248,210803227,226933126,210789864,259407098,288734819,247493072,291463136,376775996,441393000,739704192,1246597351,2208408852,4332285101,8472196681,18915639114,26463879185,47115620582,84497590126,98182372654,111267000000,224988000000,213623000000,244038000000,236060000000,252108000000,252447000000,279420000000,279777000000,270736000000,283231000000,317559000000,336402000000,353115000000,413804000000,430292000000,457280000000,511374000000,519043000000,520022000000,531395000000,624868000000,699855000000,770796000000,779504000000,880194000000,817289000000
Guinea-Bissau,CFA Franc BCEAO,Household consumption expenditure (including Non-profit institutions serving households),94728563,97287412,115713468,134583335,158201962,163640302,172275059,171870970,206045349,228977825,177880922,205143950,268454724,329830787,622070739,1058210609,1914530839,3831112765,7527442159,16685301541,23783078423,41860021947,77101987839,90735783483,103017000000,210739000000,199364000000,209732000000,202671000000,207264000000,208160000000,235518000000,237456000000,224340000000,243082000000,271555000000,290578000000,302700000000,367818000000,369855000000,393324000000,441559000000,453207000000,454568000000,444510000000,528660000000,606776000000,658988000000,667250000000,756363000000,700213000000
Guinea-Bissau,CFA Franc BCEAO,General government final consumption expenditure,25576231,27174003,31921332,38279784,44967286,47162926,54658067,38918894,53361750,59756994,69612151,86319186,108321272,111562213,117633453,188386742,293878013,501172336,944754522,2230337573,2680800763,5255598636,7395602287,7446589171,8249620408,14248999768,14258777174,34306000000,33389000000,44844000000,44287000000,43902000000,42321000000,46396000000,40149000000,46004000000,45824000000,50415000000,45986000000,60437000000,63956000000,69815000000,65836104451,65453584419,86885171274,96207682122,93078961434,111808000000,112253000000,123831000000,117076000000
Guinea-Bissau,CFA Franc BCEAO,Gross capital formation,32782074,30363792,27551138,28245519,25894418,27413185,30837397,35894738,47358438,50699827,61335295,67418310,89864926,85840951,248528719,318708400,456030228,1013181082,2339785412,3447529154,3472060505,4710151251,18394236810,32580501865,25210786383,49591945319,50116820398,28018000000,9845000000,10089000000,18818000000,18475000000,24405000000,27747000000,20447000000,19872000000,19645000000,26331000000,23629000000,23598000000,27666000000,27930318797,37256469000,34782176786,40808283929,25737097149,34196081492,48671553972,38568794873,37662874471,58106977377
Guinea-Bissau,CFA Franc BCEAO,Gross fixed capital formation (including Acquisitions less disposals of valuables),32782074,30363792,27551138,28245519,25894418,27413185,30837397,35894738,47358438,47739327,57753762,63481573,84617471,80828466,234016457,300098157,429401394,972300376,2330776131,3146332581,3259955021,4335800767,18394236810,32580501865,25210786383,49591945319,50116820398,27825000000,9617000000,9880000000,18560000000,18200000000,24101000000,27442000000,20135000000,18752000000,21549000000,25777000000,23251000000,23229000000,27169000000,27379318797,33145269000,29437720215,31359713215,34162474165,33674081492,48127553972,52247572242,39228844435,57497874984
Guinea-Bissau,CFA Franc BCEAO,Changes in inventories,,,,,,,,,,2960500,3581533,3936737,5247455,5012485,14512262,18610243,26628834,40880706,9009281,301196573,212105485,374350484,,,,,,193000000,228000000,209000000,258000000,275000000,304000000,305000000,312000000,1120000000,-1904000000,554000000,378000000,369000000,497000000,551000000,4111200000,5344456571,9448570714,-8425377015,522000000,544000000,-13678777369,-1565969964,609102393
Guinea-Bissau,CFA Franc BCEAO,Exports of goods and services,4467754,4543456,5314436,8255991,7786789,9301361,10076474,17012706,17012706,17012706,27824505,29533888,25121684,22935348,88959250,89277046,101162118,641255026,1063564418,1374752988,2828581447,5573565467,5668450287,9364691848,19054439220,25944855214,22880788663,32079000000,18603000000,33974000000,48073000000,49371000000,42432000000,41137000000,44092000000,49986000000,40554000000,67267000000,76978000000,73076000000,83742000000,139392000000,78595282827,95274934180,116016000000,170643000000,185195000000,207908000000,210295000000,169752000000,118667000000
Guinea-Bissau,CFA Franc BCEAO,Imports of goods and services,33787264,37567064,43561411,55597743,61022531,46640136,53494776,59731963,79459409,97342779,91945951,94435181,132551870,123351424,341097901,529052568,616398037,1690526469,3807078245,6680651216,9192947466,15805617439,39183542368,34543722755,39730741979,78149791961,69213179443,63412000000,42867000000,46281000000,61118000000,68639000000,62064000000,62742000000,67193000000,77901000000,87134000000,113148000000,127214000000,136563000000,148173000000,160409000000,129817000000,133417000000,167347000000,201522000000,220561000000,243386000000,239914000000,278470000000,249396000000
Guinea-Bissau,CFA Franc BCEAO,Gross Domestic Product (GDP),124231486,121530227,135708390,151531447,172580003,199526213,212559214,203368036,244638679,260196496,243917960,293469112,356380578,424508921,738314780,1017592224,2149203162,4296194740,8068421343,17057270040,23571619882,41593768509,69376734855,105584000000,115801000000,222375000000,217407000000,240723000000,221641000000,249890000000,258220000000,278627000000,284550000000,276878000000,280577000000,309516000000,309467000000,333565000000,387197000000,390403000000,420515000000,518288000000,505078000000,516662000000,520872000000,619726000000,698685000000,783989000000,767879000000,774732000000,756895000000
Guinea-Bissau,CFA Franc BCEAO,"Agriculture, hunting, forestry, fishing (ISIC A-B)",58954695,54507101,62128962,64980515,71413248,95317667,102219097,93863298,126265190,134231893,102921999,144594670,166642406,180166519,305052054,473051986,1006450981,2190350067,3682074468,7605534302,10513223242,18603200147,33186096883,55795371328,60518055769,115185000000,117933000000,96512000000,90976000000,108142000000,109247000000,107205000000,121043000000,117245000000,117820000000,137296000000,130782000000,144019000000,180696000000,171777000000,189602000000,233346000000,236844000000,228032000000,214247000000,289958000000,323829000000,385392000000,256771000000,256395000000,254344000000
Guinea-Bissau,CFA Franc BCEAO,"Mining, Manufacturing, Utilities (ISIC C-E)",16230683,16501652,18760122,22759834,27063556,31040275,20308670,28429107,30179292,31649906,27616652,29203627,32252335,29948820,62428602,90012451,320552601,357229464,639518197,1352936794,1937599779,3529743174,4591488194,7133192143,10227538203,21421593369,19967068023,34721000000,37434000000,40617000000,36231000000,37922000000,39254000000,39971000000,39260000000,41357000000,40398000000,39416000000,50511000000,48704000000,50187000000,61168000000,64567000000,68049000000,67987000000,70218000000,82917000000,87820000000,87764097075,99171057988,96374844702
Guinea-Bissau,CFA Franc BCEAO,Manufacturing (ISIC D),14121485,14357339,16331300,19828750,23560927,26938431,17670252,24816156,26395637,27452009,23584575,25729134,28600549,26451374,51770204,70356583,318402163,326766595,551959245,623667279,913067153,1926494174,1679997596,3581047281,7869543207,16517357166,15164998404,31330000000,35777000000,39534000000,35071000000,36658000000,37580000000,38264000000,37775000000,39714000000,38906000000,38087000000,48834000000,46894000000,47695000000,57512000000,61679000000,65515000000,64493000000,66327000000,79149000000,82583000000,76384199846,91590940294,87925985448
Guinea-Bissau,CFA Franc BCEAO,Construction (ISIC F),10162918,10329610,11723013,14204600,16930187,19562932,12694395,17611557,18717523,20032080,18061641,17513502,19098029,18682754,43676572,69145168,119921263,198403970,513669800,1646671182,2353816359,3496564873,2614817072,3079424687,2355534610,4100588936,3741917750,5213000000,788000000,680000000,857000000,2749000000,6810000000,8443000000,4476000000,3147000000,2935000000,4615000000,3238000000,3458000000,5076000000,3109000000,3833000000,6478000000,7097000000,5723000000,4793000000,10964000000,17846552649,12450240778,14465136561
Guinea-Bissau,CFA Franc BCEAO,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",25720833,26581502,28496613,32790975,37822209,35488050,51099889,41921888,45963974,49234175,63333773,66844935,91287844,130468740,218836129,259254557,424002421,1063828509,2268321166,4388810034,6065107822,10719996788,14943189252,19395513750,20163737041,37892829910,34346846007,58731000000,46350000000,49151000000,59733000000,75535000000,57473000000,55885000000,56643000000,60217000000,66107000000,72071000000,76766000000,82170000000,77428000000,105575000000,94997000000,111282000000,111767000000,109404000000,133764000000,123954000000,210305000000,218427000000,205730000000
Guinea-Bissau,CFA Franc BCEAO,"Transport, storage and communication (ISIC I)",3700902,3824385,4101070,4719396,5442251,5104406,7348514,6041629,6617451,7076148,9091969,9603409,13297562,18689306,31185761,37003208,61173113,165104101,299136291,609522622,872174057,1623109753,2601609670,3449113555,3357932758,6747946677,6501210300,7926000000,9993000000,11067000000,9163000000,8770000000,8534000000,9310000000,10378000000,11431000000,13060000000,14764000000,17150000000,16389000000,18460000000,26012000000,26144000000,26331000000,27025000000,29750000000,30491000000,32536000000,53285446116,54042410950,52321886354
